idMao	idPartida	jogadorMao	cartaAltaRobo	cartaMediaRobo	cartaBaixaRobo	cartaAltaHumano	cartaMediaHumano	cartaBaixaHumano	primeiraCartaRobo	primeiraCartaHumano	segundaCartaRobo	segundaCartaHumano	terceiraCartaRobo	terceiraCartaHumano	ganhadorPrimeiraRodada	ganhadorSegundaRodada	ganhadorTerceiraRodada	roboCartaVirada	humanoCartaVirada	quemPediuEnvido	quemPediuFaltaEnvido	quemPediuRealEnvido	pontosEnvidoRobo	pontosEnvidoHumano	quemNegouEnvido	quemGanhouEnvido	tentosEnvido	quemFlor	quemContraFlor	quemContraFlorResto	quemNegouFlor	pontosFlorRobo	pontosFlorHumano	quemGanhouFlor	tentosFlor	quemEscondeuPontosEnvido	quemEscondeuPontosFlor	quemTruco	quandoTruco	quemRetruco	quandoRetruco	quemValeQuatro	quandoValeQuatro	quemNegouTruco	quemGanhouTruco	tentosTruco	tentosAnterioresRobo	tentosAnterioresHumano	tentosPosterioresRobo	tentosPosterioresHumano	roboMentiuEnvido	humanoMentiuEnvido	roboMentiuFlor	humanoMentiuFlor	roboMentiuTruco	humanoMentiuTruco	quemBaralho	quandoBaralho	quemContraFlorFalta	quemEnvidoEnvido	quemFlorFlor	quandoCartaVirada	hasDeception	roboMentiuRound1	humanoMentiuRound1	roboMentiuRound2	humanoMentiuRound2	roboMentiuRound3	humanoMentiuRound3	naipeCartaAltaRobo	naipeCartaMediaRobo	naipeCartaBaixaRobo	naipeCartaAltaHumano	naipeCartaMediaHumano	naipeCartaBaixaHumano	naipePrimeiraCartaRobo	naipePrimeiraCartaHumano	naipeSegundaCartaRobo	naipeSegundaCartaHumano	naipeTerceiraCartaRobo	naipeTerceiraCartaHumano	quantidadeChamadasHumano	quantidadeChamadasRobo	qualidadeMaoRobo	qualidadeMaoHumano	primeiraCartaHumanoClustering	segundaCartaHumanoClustering	terceiraCartaHumanoClustering	primeiraCartaRoboClustering	segundaCartaRoboClustering	terceiraCartaRoboClustering	quantidadeChamadasEnvidoRobo	quantidadeChamadasEnvidoHumano	cartaAltaRoboClustering	cartaMediaRoboClustering	cartaBaixaRoboClustering	clusterPrimeiraCartaAgentePe	clusterSegundaCartaAgenteGanhouAprimeira	clusterSegundaCartaAgentePerdeuAprimeira	clusterTerceiraCartaAgenteGanhouAsegunda	clusterGanhadorUltimaRodada	clusterTerceiraCartaAgentePerdeuAsegunda	clusterPrimeiraCartaAgenteMao	ganhadorMao	clusterQuemEnvidoAgenteMao	clusterQuemFlor	id	saldoTruco	saldoEnvido	saldoFlor	clusterQuemEnvidoAgentePe	clusteringindexacao	clusterBaralho	clusteringIndexacaoPontos	casoUtilTruco	casoUtilEnvido	casoUtilContraFlor	quemPediuEnvidoCluster	quemPediuRealEnvidoCluster	quemPediuFaltaEnvidoCluster	quemNegouEnvidoCluster	quemTrucoCluster	quemRetrucoCluster	quemValeQuatroCluster	quemNegouTrucoCluster	utilTruco	utilEnvido	utilFlor	utilCarta	quemPediuFlorCluster	quemPediuContraFlorCluster	quemPediuContraFlorEoRestoCluster	diferencaPontuacao	idOrigem	clusterQuemTrucoPrimeiraMao	clusterQuemTrucoPrimeiraPe	clusterQuemTrucoSegundaGanhouAnterior	clusterQuemTrucoSegundaPerdeuAnterior	clusterQuemTrucoTerceiraGanhouAnterior	clusterQuemTrucoTerceiraPerdeuAnterior	bluff1Success	bluff1Failure	bluff2Success	bluff2Failure	bluff3Success	bluff3Failure	bluff4Success	bluff4Failure	bluff5Success	bluff5Failure	bluff6Success	bluff6Failure	bluff1Opponent	bluff2Opponent	bluff3Opponent	bluff4Opponent	bluff5Opponent	bluff6Opponent	bluff1ShowDown	bluff2ShowDown	bluff3ShowDown	bluff4ShowDown	bluff5ShowDown	bluff6ShowDown
940	239e868b-2175-4dfc-944c-debc0dc4910b	2	16	7	3	16	12	6	16	12	7	16	-10	6	1	2	2	0	NULL	0	0	0	28	21	0	0	0	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	2	3	0	0	0	2	3	20	13	23	16	NULL	NULL	NULL	NULL	NULL	NULL	1	3	NULL	NULL	NULL	0	1	NULL	NULL	23	NULL	NULL	31	COPAS	COPAS	COPAS	ESPADAS	COPAS	COPAS	COPAS	COPAS	COPAS	ESPADAS	NULL	COPAS	0	0	0	0	12	20	7	46	16	-10	NULL	NULL	20	7	3	2	2	0	0	0	2	0	1	0	NULL	940	-3	1	NULL	0	2	1	2	0	0	0	2	2	2	2	1	3	2	2	0	0	1	1	1	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
941	239e868b-2175-4dfc-944c-debc0dc4910b	2	7	3	2	50	24	24	-15	1	-15	1	-15	1	2	2	2	0	NULL	2	0	1	31	24	2	1	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	1	0	0	0	0	1	2	1	26	16	2	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	BASTOS	OURO	OURO	BASTOS	BASTOS	ESPADAS	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	-15	-15	-15	-15	-15	-15	NULL	NULL	7	3	3	6	0	6	0	0	4	0	2	0	NULL	941	-1	2	NULL	0	2	3	2	0	0	0	3	1	2	3	3	2	2	1	1	0	1	1	0	0	0	0	NULL	0	4	0	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
942	ed7ae972-1e74-48c7-b5c2-50c3a33e0d7c	2	24	7	6	16	8	1	24	8	7	16	-46	1	1	2	1	0	NULL	0	0	0	23	4	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	3	0	0	0	0	0	1	2	2	4	4	4	NULL	NULL	NULL	NULL	NULL	NULL	2	3	NULL	NULL	NULL	0	1	NULL	14	NULL	NULL	NULL	31	ESPADAS	COPAS	ESPADAS	COPAS	BASTOS	OURO	ESPADAS	BASTOS	COPAS	COPAS	NULL	NULL	0	0	0	0	7	20	-46	46	16	-46	NULL	NULL	20	7	7	2	2	0	0	0	3	0	1	0	NULL	942	2	2	NULL	3	1	1	2	0	0	0	2	2	2	2	3	2	2	2	0	1	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
943	ed7ae972-1e74-48c7-b5c2-50c3a33e0d7c	1	42	16	8	16	12	2	8	12	42	16	16	1	2	1	1	0	NULL	1	0	0	27	5	2	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	1	1	3	0	0	0	1	3	4	4	8	4	NULL	NULL	NULL	NULL	NULL	NULL	2	3	NULL	NULL	NULL	0	1	NULL	NULL	NULL	NULL	31	NULL	ESPADAS	COPAS	ESPADAS	OURO	COPAS	ESPADAS	ESPADAS	COPAS	ESPADAS	OURO	COPAS	NULL	0	0	0	0	12	20	-46	4	46	16	NULL	NULL	41	20	7	0	0	4	4	0	0	1	1	1	NULL	943	3	1	NULL	0	3	0	2	0	0	0	1	2	2	3	3	1	2	2	0	1	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
944	ed7ae972-1e74-48c7-b5c2-50c3a33e0d7c	2	16	6	4	7	3	2	-46	1	-46	1	-46	1	1	1	1	0	NULL	2	0	0	7	26	1	2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	1	1	8	4	9	5	NULL	NULL	NULL	NULL	NULL	NULL	2	1	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OURO	ESPADAS	COPAS	ESPADAS	ESPADAS	COPAS	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	-46	-46	-46	-46	-46	-46	NULL	NULL	20	7	3	3	3	0	2	0	0	0	1	0	NULL	944	1	-1	NULL	1	2	2	1	0	0	0	3	2	2	1	2	2	2	2	1	1	1	1	0	0	0	0	NULL	0	5	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
945	ed7ae972-1e74-48c7-b5c2-50c3a33e0d7c	1	52	16	6	24	3	2	6	24	16	2	52	1	2	1	1	0	NULL	0	0	2	2	28	1	2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	1	1	3	0	0	0	1	3	9	5	12	6	NULL	NULL	NULL	NULL	NULL	NULL	2	3	NULL	NULL	NULL	0	1	13	15	NULL	NULL	31	NULL	ESPADAS	COPAS	BASTOS	BASTOS	COPAS	BASTOS	BASTOS	BASTOS	COPAS	BASTOS	ESPADAS	NULL	0	0	0	0	20	3	-46	4	16	46	NULL	NULL	51	20	7	0	0	4	1	0	0	1	1	0	NULL	945	3	-1	NULL	0	3	0	1	0	0	0	2	3	2	1	3	1	2	2	0	0	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
946	ed7ae972-1e74-48c7-b5c2-50c3a33e0d7c	2	16	12	2	6	3	3	-46	1	-46	1	-46	1	1	1	1	0	NULL	0	0	0	5	26	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	1	1	12	6	13	6	NULL	NULL	NULL	NULL	NULL	NULL	2	1	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	COPAS	OURO	BASTOS	OURO	OURO	BASTOS	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	-46	-46	-46	-46	-46	-46	NULL	NULL	20	12	3	3	3	0	2	0	0	0	1	0	NULL	946	1	-1	NULL	5	2	2	1	0	0	0	2	2	2	2	2	2	2	2	1	1	1	1	0	0	0	0	NULL	0	5	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
947	ed7ae972-1e74-48c7-b5c2-50c3a33e0d7c	2	42	7	6	16	12	3	6	16	42	12	7	1	2	1	1	0	NULL	0	0	2	7	28	1	2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	1	0	0	0	0	0	1	2	13	8	15	9	NULL	NULL	NULL	NULL	NULL	NULL	2	3	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	OURO	BASTOS	OURO	COPAS	OURO	BASTOS	OURO	ESPADAS	COPAS	OURO	NULL	0	0	0	0	20	12	-46	4	46	16	NULL	NULL	41	7	7	7	0	4	4	0	0	0	1	0	NULL	947	2	-1	NULL	1	1	1	1	0	0	0	2	3	2	1	3	2	2	2	1	1	1	1	0	0	0	0	NULL	0	4	0	1	3	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
948	ed7ae972-1e74-48c7-b5c2-50c3a33e0d7c	1	12	4	2	42	40	1	4	40	-10	42	-10	0	2	2	2	0	NULL	1	0	0	32	7	2	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	1	0	0	0	0	0	2	2	15	9	16	11	NULL	NULL	NULL	NULL	NULL	NULL	1	2	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	COPAS	BASTOS	BASTOS	ESPADAS	OURO	BASTOS	BASTOS	OURO	NULL	ESPADAS	NULL	NULL	0	0	0	0	41	41	-15	16	-15	-10	NULL	NULL	12	3	3	0	0	2	0	0	4	3	2	1	NULL	948	-2	1	NULL	0	2	0	2	0	0	0	1	2	2	3	3	2	2	2	0	1	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
949	ed7ae972-1e74-48c7-b5c2-50c3a33e0d7c	2	24	7	3	16	8	1	24	8	7	1	-46	1	1	1	1	0	NULL	1	0	0	26	4	2	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	1	1	16	11	18	11	NULL	NULL	NULL	NULL	NULL	NULL	2	2	NULL	NULL	NULL	0	1	14	NULL	NULL	NULL	NULL	NULL	BASTOS	OURO	OURO	COPAS	OURO	ESPADAS	BASTOS	OURO	OURO	NULL	NULL	NULL	0	0	0	0	7	-46	-46	46	16	-46	NULL	NULL	20	7	3	2	2	0	2	0	0	0	1	0	NULL	949	1	1	NULL	2	2	2	2	0	0	0	1	2	2	3	2	2	2	2	1	1	1	1	0	0	0	0	NULL	0	5	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
950	ed7ae972-1e74-48c7-b5c2-50c3a33e0d7c	1	50	40	6	52	7	4	6	7	40	4	50	52	2	1	2	0	NULL	0	0	0	21	7	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	2	2	0	0	0	2	3	18	11	18	14	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	BASTOS	OURO	BASTOS	ESPADAS	BASTOS	COPAS	BASTOS	BASTOS	OURO	COPAS	BASTOS	ESPADAS	0	0	0	0	7	3	51	4	16	46	NULL	NULL	51	41	7	0	0	4	1	0	0	1	1	2	NULL	950	-3	1	NULL	0	3	0	2	0	0	0	2	2	2	2	1	3	2	2	0	1	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
951	ed7ae972-1e74-48c7-b5c2-50c3a33e0d7c	2	52	12	7	8	3	2	7	3	12	1	-46	1	1	1	1	0	NULL	0	0	0	1	31	0	0	0	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	1	1	18	14	19	17	NULL	2	NULL	NULL	NULL	NULL	2	2	NULL	NULL	NULL	0	1	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	OURO	COPAS	OURO	OURO	OURO	COPAS	OURO	OURO	NULL	NULL	NULL	0	0	0	0	3	-46	-46	4	16	-46	NULL	NULL	51	12	7	7	2	0	2	0	0	0	1	0	NULL	951	1	1	NULL	5	3	2	1	0	0	0	2	2	2	2	2	2	2	2	1	1	1	1	3	0	0	0	NULL	0	3	3	0	4	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
952	ed7ae972-1e74-48c7-b5c2-50c3a33e0d7c	1	8	3	2	52	7	4	3	4	8	7	-15	1	2	1	2	0	NULL	1	0	0	26	21	2	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	3	2	3	0	0	1	2	2	19	17	20	19	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	NULL	NULL	NULL	31	31	ESPADAS	ESPADAS	OURO	ESPADAS	ESPADAS	BASTOS	ESPADAS	BASTOS	ESPADAS	ESPADAS	NULL	NULL	0	0	0	0	3	7	-15	16	46	-15	NULL	NULL	7	3	3	0	0	4	3	0	0	3	1	1	NULL	952	-2	1	NULL	0	2	0	2	0	0	0	1	2	2	3	1	3	2	1	0	1	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
953	ed7ae972-1e74-48c7-b5c2-50c3a33e0d7c	2	24	16	2	52	24	7	2	24	16	7	24	52	2	1	2	0	NULL	1	0	0	27	3	2	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	1	1	3	2	3	0	2	4	20	19	21	23	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	13	NULL	NULL	31	31	ESPADAS	OURO	OURO	ESPADAS	BASTOS	OURO	OURO	BASTOS	OURO	OURO	ESPADAS	ESPADAS	0	0	0	0	20	7	51	4	16	46	NULL	NULL	20	20	3	5	0	4	1	0	0	0	1	0	NULL	953	-4	1	NULL	2	3	3	2	0	0	0	1	2	2	3	3	1	3	2	1	1	1	1	0	0	0	0	NULL	0	2	0	1	5	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
954	ed7ae972-1e74-48c7-b5c2-50c3a33e0d7c	1	6	3	2	50	16	16	3	16	6	16	-15	NULL	2	2	2	0	NULL	0	0	1	26	2	2	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	2	0	0	0	0	0	2	2	21	23	22	25	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	13	NULL	NULL	NULL	NULL	OURO	OURO	ESPADAS	BASTOS	COPAS	OURO	OURO	COPAS	OURO	OURO	NULL	NULL	0	0	0	0	20	20	-15	16	46	-15	NULL	NULL	7	3	3	0	0	4	0	0	4	3	2	0	NULL	954	-2	1	NULL	0	2	0	2	0	0	0	2	1	2	3	3	2	2	2	0	0	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
955	ed7ae972-1e74-48c7-b5c2-50c3a33e0d7c	2	7	7	3	50	42	2	-15	1	-15	1	-15	1	2	2	2	0	NULL	0	0	2	6	32	1	2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	1	0	0	0	0	1	2	1	21	25	0	2	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	COPAS	BASTOS	OURO	BASTOS	ESPADAS	ESPADAS	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	-15	-15	-15	-15	-15	-15	NULL	NULL	7	7	3	6	0	6	0	0	4	0	2	0	NULL	955	-1	-1	NULL	1	2	3	1	0	0	0	2	3	2	1	3	2	2	1	1	1	1	1	0	0	0	0	NULL	0	4	0	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
956	c9c3211a-1b4e-42a4-acae-0e5708e59cfe	1	50	24	6	24	7	1	6	7	50	24	24	1	2	1	1	0	NULL	1	0	0	21	24	0	2	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	2	1	3	0	0	0	1	3	0	2	3	4	1	NULL	NULL	NULL	NULL	NULL	2	3	NULL	NULL	NULL	0	1	NULL	NULL	NULL	23	31	NULL	BASTOS	ESPADAS	BASTOS	COPAS	BASTOS	BASTOS	BASTOS	BASTOS	BASTOS	COPAS	ESPADAS	NULL	0	0	0	0	7	20	-46	4	46	16	NULL	NULL	51	20	7	0	0	4	4	0	0	1	1	1	NULL	956	3	-2	NULL	0	3	0	2	0	0	0	1	2	2	2	3	1	2	2	0	1	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
957	c9c3211a-1b4e-42a4-acae-0e5708e59cfe	2	16	16	8	12	6	3	-46	1	-46	1	-46	1	1	1	1	0	NULL	2	0	0	22	26	0	2	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	0	0	0	0	0	0	0	1	1	3	4	4	6	4	NULL	NULL	NULL	NULL	NULL	2	1	NULL	NULL	NULL	0	1	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	COPAS	ESPADAS	COPAS	OURO	OURO	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	-46	-46	-46	-46	-46	-46	NULL	NULL	20	20	7	3	3	0	2	0	0	0	1	0	NULL	957	1	-2	NULL	3	3	2	2	0	0	0	3	2	2	2	2	2	2	2	0	1	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
958	c9c3211a-1b4e-42a4-acae-0e5708e59cfe	2	24	8	8	6	2	1	-46	1	-46	1	-46	1	1	1	1	0	NULL	2	0	0	23	29	0	2	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	0	0	0	0	0	0	0	1	1	4	10	5	12	4	NULL	NULL	NULL	NULL	NULL	2	1	NULL	NULL	NULL	0	1	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	COPAS	ESPADAS	BASTOS	OURO	OURO	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	-46	-46	-46	-46	-46	-46	NULL	NULL	20	7	7	3	3	0	2	0	0	0	1	0	NULL	958	1	-2	NULL	3	1	2	2	0	0	0	3	2	2	2	2	2	2	2	1	1	1	1	0	0	0	0	NULL	0	5	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
959	c9c3211a-1b4e-42a4-acae-0e5708e59cfe	1	42	6	2	7	2	2	2	1	-46	1	-46	1	1	1	1	0	NULL	1	0	0	32	25	0	1	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	NULL	0	0	0	0	0	0	0	1	1	5	12	8	12	NULL	4	NULL	NULL	NULL	NULL	2	1	NULL	NULL	NULL	0	1	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	BASTOS	ESPADAS	COPAS	COPAS	OURO	ESPADAS	NULL	NULL	NULL	NULL	NULL	0	0	0	0	-46	-46	-46	4	-46	-46	NULL	NULL	41	7	3	0	3	0	2	0	0	2	1	1	NULL	959	1	2	NULL	0	2	0	2	0	0	0	1	2	2	2	2	2	2	2	1	1	1	1	0	0	0	0	NULL	1	0	1	0	4	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
960	c9c3211a-1b4e-42a4-acae-0e5708e59cfe	2	42	8	1	52	6	6	8	6	1	6	42	52	1	2	2	0	NULL	0	0	0	7	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	1	1	2	2	3	0	2	4	8	12	8	16	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	NULL	NULL	NULL	NULL	31	ESPADAS	BASTOS	COPAS	ESPADAS	BASTOS	COPAS	BASTOS	BASTOS	COPAS	COPAS	ESPADAS	ESPADAS	0	0	0	0	7	7	51	16	4	46	NULL	NULL	41	7	3	7	2	0	0	0	1	0	1	0	NULL	960	-4	2	NULL	5	2	3	1	0	0	0	2	2	2	2	3	1	3	2	0	1	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
961	c9c3211a-1b4e-42a4-acae-0e5708e59cfe	1	42	7	6	12	6	3	7	12	42	6	-15	1	2	1	2	0	NULL	1	0	0	27	6	2	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	3	0	0	0	0	1	2	1	8	16	9	17	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	14	NULL	NULL	NULL	NULL	ESPADAS	ESPADAS	OURO	COPAS	BASTOS	OURO	ESPADAS	COPAS	ESPADAS	BASTOS	OURO	NULL	0	0	0	0	12	7	-15	16	46	-15	NULL	NULL	41	7	7	0	0	4	3	0	0	2	1	1	NULL	961	-1	1	NULL	0	1	0	2	0	0	0	1	2	2	3	3	2	2	1	0	1	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
962	c9c3211a-1b4e-42a4-acae-0e5708e59cfe	2	16	7	2	12	7	6	16	12	2	6	7	7	1	2	0	0	NULL	0	0	0	5	21	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	3	0	0	0	0	0	1	2	9	17	11	17	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	14	NULL	NULL	NULL	NULL	31	BASTOS	COPAS	OURO	OURO	OURO	BASTOS	BASTOS	OURO	OURO	BASTOS	COPAS	OURO	0	0	0	0	12	7	7	46	4	16	NULL	NULL	20	7	3	2	2	0	0	0	1	0	1	0	NULL	962	2	1	NULL	5	2	3	1	0	0	0	2	2	2	2	3	2	2	2	1	1	1	1	0	0	0	0	NULL	0	4	2	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
963	c9c3211a-1b4e-42a4-acae-0e5708e59cfe	1	7	7	1	24	6	3	7	3	1	6	-10	24	1	2	2	0	NULL	1	0	2	24	29	0	2	5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	3	0	0	0	0	0	2	2	11	17	11	24	NULL	NULL	NULL	NULL	NULL	NULL	1	3	NULL	NULL	NULL	0	1	NULL	NULL	NULL	NULL	NULL	31	ESPADAS	BASTOS	BASTOS	OURO	COPAS	OURO	BASTOS	OURO	BASTOS	COPAS	NULL	OURO	0	0	0	0	3	7	20	16	4	-10	NULL	NULL	7	7	3	0	2	0	0	0	2	3	1	0	NULL	963	-2	-5	NULL	0	2	0	2	0	0	0	1	3	2	2	3	2	2	2	0	0	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
